asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config2.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/single_model_diff_packet_period/7200s-29380-39-0/config2.json
asn=0    	id=-1  	Main	initializing 3600 seconds long simulation...
asn=0    	id=-1  	network	network stats has been reset
asn=0    	id=-1  	Main	time.timeline.slot_timings 0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938,0.02938
asn=0    	id=-1  	Main	creating 6 "node" nodes...
asn=0    	id=-1  	Main	starting simulation main loop...
asn=0    	id=-1  	Main	add network to timeslot switcher
asn=0    	id=-1  	Main	network = [object Object]
asn=20000	id=-1  	User	node id = 1, no parent
asn=20000	id=-1  	User	node id = 2, parent = 1
asn=20000	id=-1  	User	node id = 3, parent = 1
asn=20000	id=-1  	User	node id = 4, parent = 1
asn=20000	id=-1  	User	node id = 5, parent = 1
asn=20000	id=-1  	User	node id = 6, parent = 1
asn=37000	id=-1  	User	node id = 1, no parent
asn=37000	id=-1  	User	node id = 2, parent = 1
asn=37000	id=-1  	User	node id = 3, parent = 1
asn=37000	id=-1  	User	node id = 4, parent = 1
asn=37000	id=-1  	User	node id = 5, parent = 1
asn=37000	id=-1  	User	node id = 6, parent = 1
asn=54000	id=-1  	User	node id = 1, no parent
asn=54000	id=-1  	User	node id = 2, parent = 1
asn=54000	id=-1  	User	node id = 3, parent = 1
asn=54000	id=-1  	User	node id = 4, parent = 1
asn=54000	id=-1  	User	node id = 5, parent = 1
asn=54000	id=-1  	User	node id = 6, parent = 1
asn=71000	id=-1  	User	node id = 1, no parent
asn=71000	id=-1  	User	node id = 2, parent = 1
asn=71000	id=-1  	User	node id = 3, parent = 1
asn=71000	id=-1  	User	node id = 4, parent = 1
asn=71000	id=-1  	User	node id = 5, parent = 1
asn=71000	id=-1  	User	node id = 6, parent = 1
asn=88000	id=-1  	User	node id = 1, no parent
asn=88000	id=-1  	User	node id = 2, parent = 1
asn=88000	id=-1  	User	node id = 3, parent = 1
asn=88000	id=-1  	User	node id = 4, parent = 1
asn=88000	id=-1  	User	node id = 5, parent = 1
asn=88000	id=-1  	User	node id = 6, parent = 1
asn=105000	id=-1  	User	node id = 1, no parent
asn=105000	id=-1  	User	node id = 2, parent = 1
asn=105000	id=-1  	User	node id = 3, parent = 1
asn=105000	id=-1  	User	node id = 4, parent = 1
asn=105000	id=-1  	User	node id = 5, parent = 1
asn=105000	id=-1  	User	node id = 6, parent = 1
asn=122000	id=-1  	User	node id = 1, no parent
asn=122000	id=-1  	User	node id = 2, parent = 1
asn=122000	id=-1  	User	node id = 3, parent = 1
asn=122000	id=-1  	User	node id = 4, parent = 1
asn=122000	id=-1  	User	node id = 5, parent = 1
asn=122000	id=-1  	User	node id = 6, parent = 1
asn=122532	id=-1  	Main	ending simulation at 3599.990 seconds
asn=122532	id=-1  	Main	detail_tx 0.0006419573102398644,tx=0.0006419573102398643,detail_rx 0.003627687693463091,rx =0.012161044351317837 
asn=122532	id=-1  	Main	charge_joined_uc=223403.772 radio_duty_cycle_joined=1.28 
asn=122532	id=-1  	Main	detail_tx 0.0008180911250058974,tx=0.0008180911250058974,detail_rx 0.0009941693840645226,rx =0.010146694400980408 
asn=122532	id=-1  	Main	charge_joined_uc=239613.635 radio_duty_cycle_joined=1.096 
asn=122532	id=-1  	Main	detail_tx 0.000843068971056493,tx=0.0008430689710564931,detail_rx 0.0010274583639433414,rx =0.010173316695970278 
asn=122532	id=-1  	Main	charge_joined_uc=239439.101 radio_duty_cycle_joined=1.102 
asn=122532	id=-1  	Main	detail_tx 0.0008546690027632643,tx=0.0008546690027632644,detail_rx 0.0010322583770633847,rx =0.01017311669542361 
asn=122532	id=-1  	Main	charge_joined_uc=239308.2 radio_duty_cycle_joined=1.103 
asn=122532	id=-1  	Main	detail_tx 0.0008267133707956048,tx=0.0008267133707956048,detail_rx 0.0010071916418809364,rx =0.010160549994407941 
asn=122532	id=-1  	Main	charge_joined_uc=239635.452 radio_duty_cycle_joined=1.099 
asn=122532	id=-1  	Main	detail_tx 0.0008429800819246404,tx=0.0008429800819246404,detail_rx 0.0009920804894659853,rx =0.010143772170770752 
asn=122532	id=-1  	Main	charge_joined_uc=239591.818 radio_duty_cycle_joined=1.099 
asn=122532	id=-1  	Main	packet stats: PDR=100.000% generated=450 received=450 lost=0 (tx_limit/queue/routing/scheduling/other=0/0/0/0/0)
asn=122532	id=-1  	Main	link stats: PAR=72.171% tx=654 acked=472
asn=122532	id=-1  	Main	link stats: tx=864 rx=1618 tx_unicat=708,this.stats_mac_acked=660
asn=122532	id=-1  	Main	current-consumed=0.395 current-consumed-when-joined=0.395
asn=122532	id=-1  	Main	mac_rx_collision=126,mac_rx = 1618,collision rate =7.787391841779975 
asn=122532	id=-1  	Main	duty_cycle_joined_average=1.1298333333333335 
asn=122532	id=-1  	Main	duty_cycle_rx_bc=0.007574094776611525, duty_cycle_tx_bc=0.007574094776611525,duty_cycle_rx_uc=0.0772642852632401,duty_cycle_tx_uc=0.07288390291981789,duty_cycle_rx_idle=0.9046274726498259
asn=122532	id=-1  	Main	simulation completed, results saved at /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/single_model_diff_packet_period/7200s-29380-39-0
